text,facebookUrl,time,locations,snippet
"#FallingSpringFalls
#CovingtonVirginia",https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:32,"['Falling Spring Falls', 'Covington, Virginia']","Falling Spring Falls, Covington Virginia"
#CrabtreeFalls,https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:30,['Crabtree Falls'],Crabtree Falls
,https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:29,[],
,https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:27,[],
"Want to support Hurricane Helene relief & win a luxurious 5-day 4-night Asheville, NC vacation valued at $2,800+?
Donate to win this amazing vacation to support adventure guides (fishing, hiking, climbing, etc.) in Southern Appalachia who are out of work and who are rebuilding their homes and businesses from Hurricane Helene.
Know of a guide in need? Nominate them at the link below.
How can you help?
✔️Donate to win
✔️Nominate a Southern Appalachia guide in need
✔️Share to EVERYONE you know
To Donate & Nominate a Guide: https://info.guideradventure.com/hurricane-helene-wnc-guide-fundraiser395129",https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:26,"['Asheville', 'Southern Appalachia']","luxurious 5-day 4-night Asheville, NC vacation"
"www.Rockbridge.Life
Rock River Experience's first attempt to show what you really need to see in person!",https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:25,['Rock River'],Rock River Experience's first attempt
"**www.Rockbridge.Life**
## **Win a 3 Night Stay at Buffalo Creek Bungalow!**

**Share your love for Rockbridge County and its bordering counties by writing a positive blog/experience post about local busineeses, nature, etc. You could win a 3-night stay at our Buffalo Creek Bungalow! The drawing will be live in mid-January 2025. Currently, their are 4 entries. You have until January 10th to possibly have 1 in 5 chance of winning.**
## **Photo Contest – Win $200 Visa Gift Card**

**Submit beautiful pictures and/or videos of the area for a chance to win a $200 Visa gift card! As of now 55 entrants. While we encourage you to focus on Rockbridge County, feel free to include stunning visuals from any of the 10 bordering counties: Alleghany, Amherst, Augusta, Bath, Bedford, Botetourt, Greene, Nelson, Page, & Rockingham.**

**-----Affordable Weekend Vacation Rentals Year-Round in Beautiful Rockbridge County---- Any Size Group---**

**---Tue, Wed Can Rent for just for day or half day parties----**

**-----send d possible dates interested in for rates :)----**

**Looking for an unforgettable and affordable getaway or celebration spot in one of the most picturesque parts of Virginia? We offer a variety of rentals to suit every need—small, medium, large, extra-large, and super-large—each set in stunning natural surroundings. Choose from five unique vacation rentals, including a cozy 3-bedroom creekside bungalow perfect for intimate escapes, a spacious 6-bedroom mountain-view lodge complete with a refreshing pool, and our super unique hillside retreat featuring a hot tub, three kitchens, three living rooms, and 5.5 bedrooms, along with a fun game room and inviting fire pit. For larger gatherings, enjoy our house and apartment combo with 6 total bedrooms on 5 acres along the historical Maury River, which includes a covered pavilion, game room, and bar. For the ultimate experience, stay in our beautifully renovated mini-mansion dating back 300 years, boasting two hot tubs and breathtaking creekside views. All properties come equipped with high-speed internet, smart TVs, office desk, outdoor fire pit, linens, cookware, Air Fryer, Instant Pot, board games, blender, drip coffee and Keurig. Many also feature additional amenities like pool tables, darts, and foosball—all at super affordable rates year-round and especially great deals from January to March 2025.**

**Our 4th Guest ""Experience""/Blog: Discovering America’s Largest Antique Store on a Rainy Vacation Day: https://rockriverexperiences.com/discovering-americas.../**",https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:25,"['Rockbridge County', 'Alleghany', 'Amherst', 'Augusta', 'Bath', 'Bedford', 'Botetourt', 'Greene', 'Nelson', 'Page', 'Rockingham', 'Maury River']","focus on Rockbridge County, feel free to include"
,https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:03,[],
"""Never judge a book by its cover,"" and we couldn’t agree more! All rooms feature new mattresses, a refrigerator, microwave, coffee pot, and a 50"" smart TV. Some include electric fireplaces and recliners. Like and share this post to enjoy a special BOGO offer—book one night and get the second night free. Make plans for a weekend getaway! Rates start at $95 per night. For more photos of our motel and nearby activities visit our website at [www.GatewayMotelVa.com](http://www.gatewaymotelva.com/?fbclid=IwZXh0bgNhZW0CMTAAAR26rl-PSg9TZT26sH9DMLDGzXkKsG4xgwiWJbFJgw0zQr6MP-le93ap2Y4_aem_hZoaSUjg1BO5c62wgAphQg)

**To claim this offer, simply call (276) 531-8481 to make your reservation, mention this promotion during booking, and show proof of sharing this post at check-in. That's all it takes! Offer good for future bookings only!",https://www.facebook.com/groups/557017865207812,2025-02-25T18:20:01,['Virginia'],visit our website at www.GatewayMotelVa.com
"I want to write an article about our Maury River Vacation Rental’s neighbor “The Coffee Pot House,” but my first hand info does not start till 2016. Reminder, write a guest blog and be entered to win both a 200 Visa Gift Card and a 3 night stay in our Buffalo Creek Bungalow vacation rental. Also you can write about anything positive in and around Rockbridge County: nature, parks, businesses, etc. Comment, send a DM or email us at [RockRiverExperiences@gmail.com](mailto:RockRiverExperiences@gmail.com). Thank you!",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:59,"['Maury River', 'Rockbridge County', 'Buffalo Creek']",in and around Rockbridge County
I like hiking here to find wood for my projects,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:55,[],
,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:53,[],
"All pictures were taken from one of our three Fancy Hill area vacation rentals, except the photo from the bridge. The 7-person hot tub and fire pit pictured are at our spacious 5.5 bedroom Hillside Retreat.  The other outdoor pictures are from the Buffalo Creek Bungalow and the Buffalo Creek Retreat. The picture of the sun reflecting off Buffalo Creek was taken almost exactly 0.1 miles from all three rentals. These properties offer an exceptional opportunity for large group gatherings, providing high-speed internet and beautiful natural surroundings. By renting all three places together, guests can enjoy an impressive 19 bedrooms, including 7 full bathrooms and 3 half bathrooms, along with 3 luxurious hot tubs and nearly 7 acres of frontage on Buffalo Creek. The largest property, which features 10.5 bedrooms and 2 hot tubs, is especially private. Its neighbors are: to the right, a massive rock wall standing over 500 feet tall and approximately 5 football fields away, and our 3-bedroom Buffalo Creek Bungalow rental is the neighbor 250 yards to the left. These properties offer an ideal retreat for those seeking both comfort and seclusion in a stunning natural setting in beautiful Rockbridge County, VA.  www.Rockbridge.Life",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:51,"['Buffalo Creek', 'Rockbridge County, VA']","seeking both comfort and seclusion in a stunning natural setting in beautiful Rockbridge County, VA"
The Grateful Eight totally lifted the spirits at the hostel last night! Hosting becomes a breeze when you have such awesome guests bringing the good vibes! 🌟🏞️,https://www.facebook.com/groups/819170279191773,2025-09-04T14:00:19,[],
,https://www.facebook.com/groups/819170279191773,2025-09-04T14:00:16,[],
The Grateful Eight totally lifted the spirits at the hostel last night! Hosting becomes a breeze when you have such awesome guests bringing the good vibes! 🌟🏞️,https://www.facebook.com/groups/819170279191773,2025-09-04T14:00:03,[],
https://www.facebook.com/share/p/19jaTC6ZNo/?mibextid=wwXIfr,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:51,[],
Some of the best waterfalls in the state! You can’t go wrong with any of these!,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:50,[],
"Icey Waterfall Meets Daytime Moon: Frozen cascades, crystal droplets, celestial surprise :)",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:49,[],
,https://www.facebook.com/groups/819170279191773,2025-09-04T12:09:14,[],
,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:56,[],
,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:55,[],
Appalachian Trail - Saddleback Mountain,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:53,"['Appalachian Trail', 'Saddleback Mountain']",Appalachian Trail - Saddleback Mountain
Finally it's now on my wall ❤️,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:47,[],
,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:39,[],
"Icey Waterfall Meets Daytime Moon: Frozen cascades, crystal droplets, celestial surprise :)",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:48,[],
"Please share this post and our 2025 Full Moon Calendar. 🌕 As a reminder, we edit and publish guest articles on our blog about positive happenings in and around Rockbridge County. Contribute an article to be entered to win both a $200 gift card (drawing held three times a year) and a three-night stay at our 3-bedroom Buffalo Creek Bungalow (drawing held once a year). 🎉

--You can choose any format for your article—long or short—even using bullet points and pictures to feature anything positive, from a fantastic hike to a great local business.

--To enter for the $200 gift card: Simply submit pictures or videos we use, or place a [www.Rockbridge.Life](http://www.rockbridge.life/?fbclid=IwZXh0bgNhZW0CMTAAAR0kRhN6Ggu0z3sPE3DZuBA_E4MFSGG9tuuGIYqfD-VOzewbf_pJAeyEyso_aem_MZCmySutNll0jK_Ta9dHHg) sticker on your car.

Help us showcase how awesome The Shenandoah Valley is, especially Rockbridge County and our seven beautiful neighboring counties: Alleghany, Amherst, Augusta, Bath, Bedford, Botetourt, and Nelson.

--Also, please stay tuned for our upcoming article highlighting The Northern Lights and a never-before-seen celestial event, publishing on January 13, just in time for the first full moon of 2025!",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:47,"['Rockbridge County', 'Shenandoah Valley', 'Alleghany', 'Amherst', 'Augusta', 'Bath', 'Bedford', 'Botetourt', 'Nelson']",in and around Rockbridge County
"We plan to visit Clarke County soon for our next blog post and would like information on how to access the waterfall in Boyce off Tilthammer Mill Road. Also, precise instructions for seeing the waterfall at Buzzard Hill would also help. Is it visible from the Appalachian Trail or do we need to take an offshoot trail. Thanks, everyone! 

",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:43,"['Clarke County', 'Boyce', 'Tilthammer Mill Road', 'Buzzard Hill', 'Appalachian Trail']",access the waterfall in Boyce
,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:39,[],
,https://www.facebook.com/groups/819170279191773,2025-09-04T12:05:36,[],
"Danielle from Catawba Grocery is just the sweetest! Every time we pop in for anything we need, she brightens our day. So, today I decided to cut down some flowers and bring them over to her as a little thank-you! She’s done so much for us and sent so many folks our way, and we’re just so grateful.

With the new hikers coming in for the SOBO season, I want to spread the love even more! Sometimes that means leaving water out for them to enjoy when they return from their adventures. 

It’s really the little things that make a big difference! 🌼💧
#thelittlethings #hiking #kindness #sobo #at #appalachiantrailclassof2025 #catawba #nature #bekind",https://www.facebook.com/groups/819170279191773,2025-09-04T00:10:13,"['Catawba', 'Appalachian Trail']",the little things that make a big difference
I like to meet people who like to go hiking Tuesday Wednesday and Friday morning in Va,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:40,['Virginia'],in Va
Virginia is for hikers!! And lovers❤️,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:17,['Virginia'],Virginia is for hikers
,https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:17,[],
At the Oxbow in Saint Paul virginia.,https://www.facebook.com/groups/915752951841503/,2023-06-03T13:57:35,"['Oxbow', 'Saint Paul']",At the Oxbow in Saint Paul
Another relaxing clip from the Oxbow in Saint Paul virg,https://www.facebook.com/groups/915752951841503/,2023-06-03T13:57:33,"['Oxbow', 'Saint Paul']",Oxbow in Saint Paul
Walk in the rain on the bluebell trail in Saint paul va.,https://www.facebook.com/groups/915752951841503/,2023-06-03T13:57:31,"['Saint Paul, VA']",bluebell trail in Saint paul va
I’m in the application process  to hike the AT next year with the warrior expedition program for veterans…have any of you hiked with them or met anyone from there?,https://www.facebook.com/groups/819170279191773,2025-09-03T16:09:37,['AT'],hike the AT next year
,https://www.facebook.com/groups/819170279191773,2025-09-03T15:30:15,[],
,https://www.facebook.com/groups/819170279191773,2025-09-03T15:30:01,[],
,https://www.facebook.com/groups/819170279191773,2025-09-03T14:37:05,[],
Miracle Bubble!,https://www.facebook.com/groups/819170279191773,2025-09-03T11:50:11,[],
"Bubble Mania 🫧 
#appalachiantrail2025 #whitemountains #hike #backpack #vortex #mountains",https://www.facebook.com/groups/819170279191773,2025-09-02T23:20:48,"['Appalachian Trail', 'White Mountains']",#appalachiantrail2025 #whitemountains
Housekeeping!,https://www.facebook.com/groups/819170279191773,2025-09-02T22:39:38,[],
,https://www.facebook.com/groups/819170279191773,2025-09-02T20:17:01,[],
Will my 20 degree quilt be warm enough for a mid-March start?  I have an X-Therm Max pad and a Gossemer Gear thinlight under it.,https://www.facebook.com/groups/819170279191773,2025-09-01T23:58:05,[],
,https://www.facebook.com/groups/915752951841503/,2023-05-31T03:16:54,[],
,https://www.facebook.com/groups/915752951841503/,2023-05-26T20:15:14,[],
Evening stroll at the sugar loop trail in Saint Paul virginia.,https://www.facebook.com/groups/915752951841503/,2023-05-24T01:11:39,"['Sugar Loop Trail', 'Saint Paul']",sugar loop trail in Saint Paul
,https://www.facebook.com/groups/819170279191773,2025-09-01T23:44:48,[],
,https://www.facebook.com/groups/819170279191773,2025-09-01T20:26:51,[],
Should I take a tent pole repair sleeve on my thru?,https://www.facebook.com/groups/819170279191773,2025-09-01T18:10:52,[],
,https://www.facebook.com/groups/915752951841503/,2023-05-16T22:21:38,[],
,https://www.facebook.com/groups/915752951841503/,2023-05-16T17:48:01,[],
This post was shared from my personal Facebook page. I hope you find it interesting.,https://www.facebook.com/groups/915752951841503/,2023-05-15T23:57:30,[],
What are the thoughts about responsibly foraging along the trail?,https://www.facebook.com/groups/819170279191773,2025-09-01T18:09:04,[],
"I'm new to the group. I've done multiple section hikes and started hiking the Smokies at the age of 5 or 7 for family day hikes. I've worked through several issues each time I have completed a section hike as an adult. I hope to start my thru hike next spring. 
I'm still not certain on my sleeping pad. I'm a side or stomach sleeper. 
Also...I'm not a fan of rain gear. I know that it it is needed. I need it to be breathable as I am claustrophobic. Suggestions welcome. 
How do umbrellas work? Sometimes it rains sideways!
I'll have many of my dehydrated meals mailed to me, but I will be glad to enjoy town dinners. I will also be planning on Mountain House and DG an WM packaged foods, as well.",https://www.facebook.com/groups/819170279191773,2025-09-01T01:04:21,['Smokies'],hiking the Smokies at the age of 5
,https://www.facebook.com/groups/819170279191773,2025-08-31T23:39:53,[],
"A NEVER BEFORE planetary alignment of 6 planets occurs today, Jan 21, 2025, after sunset, followed by another first in recorded history as all 7-planets align at the end of February - truly an extraordinary celestial event! Plus, increased Northern Lights visibility in the Valley till August 2025. Read all about it:

[https://rockriverexperiences.com/2025s-cosmic-spectacle.../](https://rockriverexperiences.com/2025s-cosmic-spectacle-the-planet-parade-of-seven/?fbclid=IwZXh0bgNhZW0CMTAAAR0XtyK_3gwDZiTyrCWwR8YMlEYua7ehhiOMsHu8qmzaWA9_BhBFdgSQxB8_aem_Q4hGV10qHXl7B5gLsR2bsw)",https://www.facebook.com/groups/557017865207812,2025-02-25T18:19:17,['Valley'],increased Northern Lights visibility in the Valley
,https://www.facebook.com/groups/557017865207812,2025-02-25T18:18:38,[],
Water was really blasting at Roaring Run yesterday. I didn't do any editing because the dog was having a blast in the snow!,https://www.facebook.com/groups/557017865207812,2025-02-25T18:18:38,['Roaring Run'],Water was really blasting at Roaring Run
At Sugarloop hill in Saint Paul virginia.,https://www.facebook.com/groups/915752951841503/,2023-05-15T23:57:30,"['Sugarloop Hill', 'Saint Paul']",At Sugarloop hill in Saint Paul
Some relaxing water in black and white,https://www.facebook.com/groups/915752951841503/,2023-05-15T23:57:30,[],
Some more from yesterday in Saint Paul virginia.,https://www.facebook.com/groups/915752951841503/,2023-05-04T16:16:47,['Saint Paul'],in Saint Paul virginia
"Full moon coming soon 2/12/25. Please check out our almost full moon photos, our contests, and our Rock River Experiences 2025 Full Moon Picture Calendar. If you like it, please like and follow us as well:) Be watchful, be kind and happy full moon! 

Photos of moon are from 1/10 ans 1/11 2025. 

[https://rockriverexperiences.com/contests-contestsand.../](https://rockriverexperiences.com/contests-contestsand.../)",https://www.facebook.com/groups/557017865207812,2025-02-25T18:18:37,['Rock River'],our Rock River Experiences 2025 Full Moon
The Falls made all that water a thing of beauty!,https://www.facebook.com/groups/557017865207812,2025-02-25T18:18:37,[],
"Let's welcome our new members!
Pat Chapman,
Matt DeWaegeneer,
Cassie Bolduc,
Emily Boyd,
Venus Melamed,
George Lucas,
Madeleine Murdoch Taylor,
Heather Patterson,
Michele McGuire Chenard,
Bani Logreira,
Evan Harris,
McCarthy Clan Van,
Justin Sizemore,
Kat Sickler,
Walter Ford,
Katrina Dixon,
Debra Hall,
Courtney D. Davis,
Matt Williams,
Bill Waltz",https://www.facebook.com/groups/557017865207812,2025-02-18T23:53:11,[],
"Cool mornings deserve a warm fire pit…

BleesRockfishRetreat.com",https://www.facebook.com/groups/819170279191773,2025-08-31T13:05:50,[],
My time in The Whites thus far!,https://www.facebook.com/groups/819170279191773,2025-08-31T00:39:22,['The Whites'],My time in The Whites
,https://www.facebook.com/groups/819170279191773,2025-08-31T00:39:22,[],
Bear rock Dungannon va,https://www.facebook.com/groups/915752951841503/,2023-05-04T16:16:46,"['Bear Rock', 'Dungannon']",Bear rock Dungannon va
Slow mo of the falls in Castlewood virginia,https://www.facebook.com/groups/915752951841503/,2023-05-04T16:16:39,"['Castlewood, Virginia']",falls in Castlewood virginia
At the hanging rock day use area,https://www.facebook.com/groups/915752951841503/,2023-05-04T16:16:37,['Hanging Rock'],At the hanging rock day use area
"Catching up with another of our summer hikes!!

Hiking Lake Moooooooomaw!!  - Greenwood Point Trail Bolar Mountain RA - Virginia - June 2024 #dog
",https://www.facebook.com/groups/557017865207812,2025-02-17T22:52:20,"['Lake Moomaw', 'Greenwood Point Trail', 'Bolar Mountain RA', 'Virginia']",Hiking Lake Moooooooomaw!!
"Let's welcome our new members!
Brandon Toth,
Josefa Dyon,
Melissa Campbell,
Park Wanderers,
Quenby Urusova,
Susana Lozano,
Sarah Harrison,
Jemma McFarland,
Mike Glass,
Amy Bell,
Kat Tines,
Zee Al,
Rudi LaRue Jr.,
Rosario Mendez,
John Brydon,
Dee Dee Drye,
Julio Rico,
Amanda Nicole,
Eva Skye,
Darion McNeely,
Sadie Velázquez",https://www.facebook.com/groups/557017865207812,2025-02-12T00:04:53,[],
"Let's welcome our new members!
Kerri Elliott,
Kim Richard,
Kelli Rabik,
Stephanie Rivera,
Erin Tiede,
Leslie Morton,
Marlene Clay,
Sibyl Rahman,
Cuong Lam,
Catherine Miklos,
Rebecca Anne,
Chris Whelan,
Faith Annikov,
Emily Krapf,
Camden Leigh,
Melinda Dean,
Veronica Thomas,
Amanda Rexrode",https://www.facebook.com/groups/557017865207812,2025-02-05T00:01:04,[],
Walking in the rain last week.,https://www.facebook.com/groups/915752951841503/,2023-05-04T16:16:36,[],
,https://www.facebook.com/groups/915752951841503/,2023-04-28T11:11:46,[],
"A friend of mine, George Hershel, is planning some trail maintenance for the Dark Hollow trail on May 20th.  Would anyone be available to help that day?  We plan on meeting at 10:00 at the Powell River trailhead. 

Thanks
Shane",https://www.facebook.com/groups/915752951841503/,2023-04-26T01:03:33,"['Dark Hollow trail', 'Powell River trailhead']",Dark Hollow trail on May 20th
What's up from Delaware Water Gap!,https://www.facebook.com/groups/819170279191773,2025-08-31T00:39:22,['Delaware Water Gap'],What's up from Delaware Water Gap!
"USPS failed her 😔. 
Cooper Cab saved her hike 😃. 
Thanks to Cooper Cab 
for delivering She-Ra's cold gear 🥶. 
Cooper Cab
#hike #backpack #travel #appalachiantrail2025",https://www.facebook.com/groups/819170279191773,2025-08-30T21:45:49,['Appalachian Trail'],appalachiantrail2025
"Let's welcome our new members!
Holly Andrews,
Willie Rosing,
Angela Amaya,
Blue Ridge Beech Cabin,
Ronald Ford,
Jessica Wilkerson,
Anoina Kirkorov,
Demarko HvmbleHippy Tinsley,
Lorenzo Jackson ,
Jeff Woodruff,
Mayerly Rodriguez,
Catherine Bragg,
Cierra Jurick,
Mia Hum,
Patricia Knox,
Ella Waitman,
Virginia Outdoor Travel News,
Ana Maria,
Steven Brown,
Joseph Burnett,
Emily Farbaugh",https://www.facebook.com/groups/557017865207812,2025-01-28T23:59:30,"['Blue Ridge Beech Cabin', 'Virginia']",Blue Ridge Beech Cabin
"Let's welcome our new members!
Jemuel Ramirez,
Sarah Mickel,
Ilyas Tekin,
Nabeel Ahmed,
Paul Von Windhoek,
Lori Haddix,
Meza Carmem,
Maggie Cleary,
Brianna Brown,
Kyla Walsh,
Beatrice Kennedy,
Yongxia Qu,
Sarah Ellwood,
Sarah Summer,
Shelley Pitzo,
Kimi Okubo,
Renee Santiago,
Terri Potts Carmona,
Catherine Buttereit,
Neil Hodges,
Jamie Leto,
Lina Marcela Arayon,
Madelyn Mansfield",https://www.facebook.com/groups/557017865207812,2025-01-21T23:57:43,[],
"Let's welcome our new members!
Page Bishop,
Janet Solo,
Beatriz García,
Larry Guthrie,
Charlie Horsemen,
Heather Herbstritt,
Tim Walsh,
Chrissy Blake,
Olga Rissin Rousey,
Aaliyah Young,
Esmeralda Solis,
Aline Menezes,
Katrina Waggoner,
Karen Montalvo,
Justin Joshing,
George Westbrom,
Islem O Long,
Nancy Kerchner McGregor,
Nan Sea,
Ulrica Reynolds,
Doc Strange,
Chie Townsend,
Lislee Burns,
My Go List,
Bob DuDonis,
Erin Clayton,
Eloise Sytnikov,
Brenda Colvin,
Regina Cooper,
Jason Mathena,
Jordyn Fantasia,
Jill Rettig,
Jeff Richey,
Royal Marcus,
Lily Rozhkova,
Jenny Ann,
Lindsey Sagan",https://www.facebook.com/groups/557017865207812,2025-01-14T23:53:09,[],
"Wow, what determination and perseverance.",https://www.facebook.com/groups/819170279191773,2025-08-30T13:20:34,[],
,https://www.facebook.com/groups/819170279191773,2025-08-30T12:20:31,[],
,https://www.facebook.com/groups/819170279191773,2025-08-29T23:44:12,[],
Big falls at the pinnacle near Lebanon va.,https://www.facebook.com/groups/915752951841503/,2023-04-20T22:30:53,['Lebanon'],near Lebanon va
One of the falls at little stony back in winter.,https://www.facebook.com/groups/915752951841503/,2023-04-20T22:30:53,['Little Stony Falls'],falls at little stony
New video of a waterfall in Castlewood virginia,https://www.facebook.com/groups/915752951841503/,2023-04-20T22:30:53,"['Castlewood, Virginia']",waterfall in Castlewood virginia
"Let's welcome our new members!
Steven Goodyke,
Cambria Campbell,
Mari Dicks,
Mike Wagoner,
Gabriella Villalobos,
Beth Boyd Fannin,
Matthew Vincent,
Destiny Martinsson,
Sue Johanson,
Christine Lomax,
Avery Dodwell,
Jennifer Marshburn,
Natalie Armstrong,
Megan Powell,
Kim Williams,
Unita Albertson,
Adam Slezak,
Dawn Faebus,
Desmond Jenkins,
Camarie Johnson,
Shay Marie,
Susan Lamb Matthews,
Dan McLaughlin,
Rick Cross,
Krištof Kalan,
Melissa Swink,
Leanne Ashley,
Jane Jones,
Charlotte Todd,
Angelica Dockery,
Rose Burroughs,
Charlotte Abernathy,
Raj Shekar,
Jeremy George,
Chloe Donn,
Korb Perkins,
Teta Lewis,
Antoine Shirley Marion,
Stephani Dougherty,
Mary Bedeman,
Joe Benson,
Krystyn Case,
Willingly Willingly,
Sevilay Emily",https://www.facebook.com/groups/557017865207812,2025-01-08T00:04:46,[],
This is the first timewatching this since i video taped it and yes my radio is very loud but im noticing all the orbs shooting around besides the owl was not scared away by me or the radio.,https://www.facebook.com/groups/557017865207812,2025-01-03T12:59:37,[],
"Let's welcome our new members!
VoxStylus,
Bailey Shea,
Chance Scherrer,
Helen Prather,
Michael Andrew Crayne,
Rob Smith,
Tabitha Moore,
Summer Sparks,
Jessy Lynn,
Laura Altizer,
Kaitlin Saul,
Alicia Whitworth,
Mila Holmes,
Lena Desai,
Tori Weiner,
Skyla Vincent,
Rosemary Lehman,
Davina Roach,
Lexi Paidas,
Sharon Reed,
Greta Altufeva,
Brenda Keck,
Zaynab Boolman,
Vada Li,
Sophisticated ham 86,
Ella Post,
Alex Jon,
Jackie Williams,
Kimberly Stidham Dobbs,
Sumit Mane,
Doreen Vandal,
Jordan Ridgeway,
Ximena Gill,
Quinci Durov,
Arannita Suspee,
Jeff Boulden,
Amber Brooks",https://www.facebook.com/groups/557017865207812,2025-01-01T00:00:55,[],
"I cannot leave for my thru hike, at the earliest, May 15 2026.  I am a slower hiker so I believe that if I start at Spinger, Katahdin will be closed by the time I get there.  If I go South, Katahdin may not be opened by May 15.  So, would starting at Springer to Harper Ferry, flip to Katahdin and south to Harper Ferry be a way to complete a thru hike in my time table?",https://www.facebook.com/groups/819170279191773,2025-08-29T19:50:15,"['Springer', 'Katahdin', 'Harper Ferry']",starting at Springer to Harper Ferry
,https://www.facebook.com/groups/819170279191773,2025-08-28T19:34:36,[],
Hi! I'm new to this group. I recently joined because I am planning a thru hike in 2026.  I have been researching for the hike for couple of months.  I am seeking advise from people that have already experienced a thru hike.,https://www.facebook.com/groups/819170279191773,2025-08-28T17:31:50,[],
A video from last winter in Saint Paul virginia.,https://www.facebook.com/groups/915752951841503/,2023-04-20T22:30:53,['Saint Paul'],A video from last winter in Saint Paul
"Please sign, NO DONATIONS, just support this effort to SAVE the Recreation Areas on the North Fork of the Pound Lake! Cane Patch Campground, Phillips Creek Recreation Area and Laurel Fork Trail and Primitive Camp are all in desperate need of repair!",https://www.facebook.com/groups/915752951841503/,2023-04-19T22:01:25,"['North Fork of the Pound Lake', 'Cane Patch Campground', 'Phillips Creek Recreation Area', 'Laurel Fork Trail']",SAVE the Recreation Areas on the North Fork
,https://www.facebook.com/groups/915752951841503/,2023-04-19T17:59:51,[],
,https://www.facebook.com/groups/915752951841503/,2023-04-15T00:00:25,[],
Under the bridge at the hanging rock day use area in Dungannon va.,https://www.facebook.com/groups/915752951841503/,2023-04-14T22:49:29,"['Hanging Rock', 'Dungannon']",Under the bridge at the hanging rock
Last summer at Tank hollow falls in Cleveland va,https://www.facebook.com/groups/915752951841503/,2023-04-14T15:31:57,"['Tank Hollow Falls', 'Cleveland']",Tank hollow falls in Cleveland va
One of the waterfalls at little stony falls trail.,https://www.facebook.com/groups/915752951841503/,2023-04-13T18:05:56,['Little Stony Falls Trail'],waterfalls at little stony falls trail
,https://www.facebook.com/groups/915752951841503/,2023-04-12T17:28:41,[],
Deer at  the Sugar loop trail in Saint Paul virginia,https://www.facebook.com/groups/915752951841503/,2023-04-12T03:20:41,"['Sugar Loop Trail', 'Saint Paul']",Sugar loop trail in Saint Paul
Hiking along the Appalachian Trail in Grayson Highlands VA in search of the ponies!,https://www.facebook.com/groups/819170279191773,2025-08-28T12:35:15,"['Appalachian Trail', 'Grayson Highlands']",Hiking along the Appalachian Trail in Grayson Highlands
Hi.my name is Ron .I hiked Georgia about 10 years. Just decided to go. Went to Walmart and grabbed some gear and went. Equipment was heavy. Especially hiking the mountains but I had a great time. Would like to do a thru hike soon. Maybe next March if I can board my cat somewhere 🤔,https://www.facebook.com/groups/819170279191773,2025-08-28T12:29:39,['Georgia'],I hiked Georgia about 10 years
,https://www.facebook.com/groups/819170279191773,2025-08-28T10:40:34,[],
,https://www.facebook.com/groups/915752951841503/,2023-04-10T14:31:47,[],
,https://www.facebook.com/groups/915752951841503/,2023-04-07T13:45:02,[],
